dataset,model_key,loss,eval_split,training_seed,strategy,metric,n_queries,mean
course_skill_atlas,bge-base,cached-mnrl,dev,66,CA-HNM-no-ontology,MAP@100,32,0.01792582965152199
course_skill_atlas,bge-base,cached-mnrl,dev,66,CA-HNM-no-ontology,Recall@100,32,0.0746875
course_skill_atlas,bge-base,cached-mnrl,dev,66,CA-HNM-rank-matched,NDCG@10,32,0.028626763007737185
course_skill_atlas,bge-base,cached-mnrl,dev,66,CA-HNM-rank-matched,MRR@10,32,0.030245535714285714
course_skill_atlas,bge-base,cached-mnrl,dev,66,CA-HNM-rank-matched,MAP@100,32,0.006450394206774028
course_skill_atlas,bge-base,cached-mnrl,dev,66,CA-HNM-rank-matched,Recall@100,32,0.0440625
course_skill_atlas,bge-base,cached-mnrl,dev,66,CA-HNM-shuffled-graph,NDCG@10,32,0.11532534296708205
course_skill_atlas,bge-base,cached-mnrl,dev,66,CA-HNM-shuffled-graph,MRR@10,32,0.14444444444444443
course_skill_atlas,bge-base,cached-mnrl,dev,66,CA-HNM-shuffled-graph,MAP@100,32,0.025991729192910616
course_skill_atlas,bge-base,cached-mnrl,dev,66,CA-HNM-shuffled-graph,Recall@100,32,0.0825
course_skill_atlas,bge-base,cached-mnrl,dev,66,DPR-Random,NDCG@10,32,0.06482259566755988
course_skill_atlas,bge-base,cached-mnrl,dev,66,DPR-Random,MRR@10,32,0.10081845238095238
course_skill_atlas,bge-base,cached-mnrl,dev,66,DPR-Random,MAP@100,32,0.017896363630710923
course_skill_atlas,bge-base,cached-mnrl,dev,66,DPR-Random,Recall@100,32,0.0815625
course_skill_atlas,bge-base,cached-mnrl,dev,66,DenseNeg,NDCG@10,32,0.08230902299508755
course_skill_atlas,bge-base,cached-mnrl,dev,66,DenseNeg,MRR@10,32,0.17326388888888888
course_skill_atlas,bge-base,cached-mnrl,dev,66,DenseNeg,MAP@100,32,0.013238538512669424
course_skill_atlas,bge-base,cached-mnrl,dev,66,DenseNeg,Recall@100,32,0.0621875
course_skill_atlas,bge-base,cached-mnrl,dev,77,CA-HNM-full,NDCG@10,32,0.03482047449153209
course_skill_atlas,bge-base,cached-mnrl,dev,77,CA-HNM-full,MRR@10,32,0.06354166666666666
