dataset,model_key,loss,eval_split,training_seed,strategy,metric,n_queries,mean
course_skill_atlas,e5-base,triplet,dev,44,CA-HNM-rank-matched,NDCG@10,32,0.20208944615413144
course_skill_atlas,e5-base,triplet,dev,44,CA-HNM-rank-matched,MRR@10,32,0.34144345238095236
course_skill_atlas,e5-base,triplet,dev,44,CA-HNM-rank-matched,MAP@100,32,0.036604168594374084
course_skill_atlas,e5-base,triplet,dev,44,CA-HNM-rank-matched,Recall@100,32,0.105625
course_skill_atlas,e5-base,triplet,dev,44,DPR-Random,NDCG@10,32,0.08128132180185696
course_skill_atlas,e5-base,triplet,dev,44,DPR-Random,MRR@10,32,0.12170138888888889
course_skill_atlas,e5-base,triplet,dev,44,DPR-Random,MAP@100,32,0.01547458040741416
course_skill_atlas,e5-base,triplet,dev,44,DPR-Random,Recall@100,32,0.06
course_skill_atlas,e5-base,triplet,dev,44,DenseNeg,NDCG@10,32,0.014129601899227982
course_skill_atlas,e5-base,triplet,dev,44,DenseNeg,MRR@10,32,0.03363095238095238
course_skill_atlas,e5-base,triplet,dev,44,DenseNeg,MAP@100,32,0.0006457658034507562
course_skill_atlas,e5-base,triplet,dev,44,DenseNeg,Recall@100,32,0.00625
course_skill_atlas,e5-base,triplet,dev,55,CA-HNM-full,NDCG@10,32,0.25615921484187076
course_skill_atlas,e5-base,triplet,dev,55,CA-HNM-full,MRR@10,32,0.4545882936507937
course_skill_atlas,e5-base,triplet,dev,55,CA-HNM-full,MAP@100,32,0.04866830805031258
course_skill_atlas,e5-base,triplet,dev,55,CA-HNM-full,Recall@100,32,0.1209375
course_skill_atlas,e5-base,triplet,dev,55,CA-HNM-rank-matched,NDCG@10,32,0.18057820227842666
course_skill_atlas,e5-base,triplet,dev,55,CA-HNM-rank-matched,MRR@10,32,0.3200892857142857
course_skill_atlas,e5-base,triplet,dev,55,CA-HNM-rank-matched,MAP@100,32,0.03508580056742997
course_skill_atlas,e5-base,triplet,dev,55,CA-HNM-rank-matched,Recall@100,32,0.0903125
course_skill_atlas,e5-base,triplet,dev,55,DPR-Random,NDCG@10,32,0.07433121268872066
course_skill_atlas,e5-base,triplet,dev,55,DPR-Random,MRR@10,32,0.10446428571428572
course_skill_atlas,e5-base,triplet,dev,55,DPR-Random,MAP@100,32,0.013990132976020975
course_skill_atlas,e5-base,triplet,dev,55,DPR-Random,Recall@100,32,0.0490625
course_skill_atlas,e5-base,triplet,dev,55,DenseNeg,NDCG@10,32,0.0
course_skill_atlas,e5-base,triplet,dev,55,DenseNeg,MRR@10,32,0.0
course_skill_atlas,e5-base,triplet,dev,55,DenseNeg,MAP@100,32,7.643460209093046e-05
course_skill_atlas,e5-base,triplet,dev,55,DenseNeg,Recall@100,32,0.0025
course_skill_atlas,e5-base,triplet,dev,66,CA-HNM-full,NDCG@10,32,0.35480483684677455
course_skill_atlas,e5-base,triplet,dev,66,CA-HNM-full,MRR@10,32,0.5203125
course_skill_atlas,e5-base,triplet,dev,66,CA-HNM-full,MAP@100,32,0.06926897988006304
course_skill_atlas,e5-base,triplet,dev,66,CA-HNM-full,Recall@100,32,0.1434375
course_skill_atlas,e5-base,triplet,dev,66,CA-HNM-rank-matched,NDCG@10,32,0.25006061058826157
course_skill_atlas,e5-base,triplet,dev,66,CA-HNM-rank-matched,MRR@10,32,0.4216517857142857
course_skill_atlas,e5-base,triplet,dev,66,CA-HNM-rank-matched,MAP@100,32,0.04469503462777874
course_skill_atlas,e5-base,triplet,dev,66,CA-HNM-rank-matched,Recall@100,32,0.110625
course_skill_atlas,e5-base,triplet,dev,66,DPR-Random,NDCG@10,32,0.07972577547063453
course_skill_atlas,e5-base,triplet,dev,66,DPR-Random,MRR@10,32,0.09040178571428571
course_skill_atlas,e5-base,triplet,dev,66,DPR-Random,MAP@100,32,0.01627818901741356
course_skill_atlas,e5-base,triplet,dev,66,DPR-Random,Recall@100,32,0.0571875
course_skill_atlas,e5-base,triplet,dev,66,DenseNeg,NDCG@10,32,0.004953344991905657
course_skill_atlas,e5-base,triplet,dev,66,DenseNeg,MRR@10,32,0.010714285714285714
course_skill_atlas,e5-base,triplet,dev,66,DenseNeg,MAP@100,32,0.0004168881614648148
course_skill_atlas,e5-base,triplet,dev,66,DenseNeg,Recall@100,32,0.0075
course_skill_atlas,e5-base,triplet,dev,77,CA-HNM-full,NDCG@10,32,0.27743649242714585
course_skill_atlas,e5-base,triplet,dev,77,CA-HNM-full,MRR@10,32,0.49856150793650794
course_skill_atlas,e5-base,triplet,dev,77,CA-HNM-full,MAP@100,32,0.05274905128131367
course_skill_atlas,e5-base,triplet,dev,77,CA-HNM-full,Recall@100,32,0.1246875
course_skill_atlas,e5-base,triplet,dev,77,CA-HNM-rank-matched,NDCG@10,32,0.18379963389404533
course_skill_atlas,e5-base,triplet,dev,77,CA-HNM-rank-matched,MRR@10,32,0.3455729166666667
course_skill_atlas,e5-base,triplet,dev,77,CA-HNM-rank-matched,MAP@100,32,0.03289142227800208
course_skill_atlas,e5-base,triplet,dev,77,CA-HNM-rank-matched,Recall@100,32,0.0921875
course_skill_atlas,e5-base,triplet,dev,77,DPR-Random,NDCG@10,32,0.05591273548104099
course_skill_atlas,e5-base,triplet,dev,77,DPR-Random,MRR@10,32,0.09513888888888888
course_skill_atlas,e5-base,triplet,dev,77,DPR-Random,MAP@100,32,0.012880761317424435
course_skill_atlas,e5-base,triplet,dev,77,DPR-Random,Recall@100,32,0.0534375
course_skill_atlas,e5-base,triplet,dev,77,DenseNeg,NDCG@10,32,0.02051011543081782
course_skill_atlas,e5-base,triplet,dev,77,DenseNeg,MRR@10,32,0.05078125
course_skill_atlas,e5-base,triplet,dev,77,DenseNeg,MAP@100,32,0.0018816889985523587
course_skill_atlas,e5-base,triplet,dev,77,DenseNeg,Recall@100,32,0.01
course_skill_atlas,e5-base,triplet,dev,88,CA-HNM-full,NDCG@10,32,0.2571329923849747
course_skill_atlas,e5-base,triplet,dev,88,CA-HNM-full,MRR@10,32,0.4244791666666667
course_skill_atlas,e5-base,triplet,dev,88,CA-HNM-full,MAP@100,32,0.0484339338478252
course_skill_atlas,e5-base,triplet,dev,88,CA-HNM-full,Recall@100,32,0.1253125
course_skill_atlas,e5-base,triplet,dev,88,CA-HNM-rank-matched,NDCG@10,32,0.19505414786575534
course_skill_atlas,e5-base,triplet,dev,88,CA-HNM-rank-matched,MRR@10,32,0.32821180555555557
course_skill_atlas,e5-base,triplet,dev,88,CA-HNM-rank-matched,MAP@100,32,0.03570786993142364
course_skill_atlas,e5-base,triplet,dev,88,CA-HNM-rank-matched,Recall@100,32,0.095
course_skill_atlas,e5-base,triplet,dev,88,DPR-Random,NDCG@10,32,0.10033222038146952
course_skill_atlas,e5-base,triplet,dev,88,DPR-Random,MRR@10,32,0.11283482142857143
course_skill_atlas,e5-base,triplet,dev,88,DPR-Random,MAP@100,32,0.01718651666416703
course_skill_atlas,e5-base,triplet,dev,88,DPR-Random,Recall@100,32,0.0596875
course_skill_atlas,e5-base,triplet,dev,88,DenseNeg,NDCG@10,32,0.023048531756584247
course_skill_atlas,e5-base,triplet,dev,88,DenseNeg,MRR@10,32,0.06696428571428571
course_skill_atlas,e5-base,triplet,dev,88,DenseNeg,MAP@100,32,0.0015013315311054366
course_skill_atlas,e5-base,triplet,dev,88,DenseNeg,Recall@100,32,0.0046875
course_skill_atlas,e5-base,triplet,dev,99,CA-HNM-full,NDCG@10,32,0.29112529295195216
course_skill_atlas,e5-base,triplet,dev,99,CA-HNM-full,MRR@10,32,0.4961309523809524
course_skill_atlas,e5-base,triplet,dev,99,CA-HNM-full,MAP@100,32,0.05247663804604837
course_skill_atlas,e5-base,triplet,dev,99,CA-HNM-full,Recall@100,32,0.1278125
course_skill_atlas,e5-base,triplet,dev,99,CA-HNM-rank-matched,NDCG@10,32,0.17300491874456705
course_skill_atlas,e5-base,triplet,dev,99,CA-HNM-rank-matched,MRR@10,32,0.3455729166666667
course_skill_atlas,e5-base,triplet,dev,99,CA-HNM-rank-matched,MAP@100,32,0.03050592751359909
course_skill_atlas,e5-base,triplet,dev,99,CA-HNM-rank-matched,Recall@100,32,0.0896875
course_skill_atlas,e5-base,triplet,dev,99,DPR-Random,NDCG@10,32,0.05737454160965193
course_skill_atlas,e5-base,triplet,dev,99,DPR-Random,MRR@10,32,0.06522817460317461
course_skill_atlas,e5-base,triplet,dev,99,DPR-Random,MAP@100,32,0.013236694279666337
course_skill_atlas,e5-base,triplet,dev,99,DPR-Random,Recall@100,32,0.060625
course_skill_atlas,e5-base,triplet,dev,99,DenseNeg,NDCG@10,32,0.014058980511648923
course_skill_atlas,e5-base,triplet,dev,99,DenseNeg,MRR@10,32,0.036458333333333336
course_skill_atlas,e5-base,triplet,dev,99,DenseNeg,MAP@100,32,0.0007177922310318707
course_skill_atlas,e5-base,triplet,dev,99,DenseNeg,Recall@100,32,0.005
mooccubex,bge-base,cached-mnrl,dev,11,CA-HNM-full,NDCG@10,500,0.20245968801037043
mooccubex,bge-base,cached-mnrl,dev,11,CA-HNM-full,MRR@10,500,0.19104126984126985
mooccubex,bge-base,cached-mnrl,dev,11,CA-HNM-full,MAP@100,500,0.17955488913195444
mooccubex,bge-base,cached-mnrl,dev,11,CA-HNM-full,Recall@100,500,0.549495399045399
mooccubex,bge-base,cached-mnrl,dev,11,CA-HNM-rank-matched,NDCG@10,500,0.18931262482651637
mooccubex,bge-base,cached-mnrl,dev,11,CA-HNM-rank-matched,MRR@10,500,0.17653571428571427
mooccubex,bge-base,cached-mnrl,dev,11,CA-HNM-rank-matched,MAP@100,500,0.16850466836447126
mooccubex,bge-base,cached-mnrl,dev,11,CA-HNM-rank-matched,Recall@100,500,0.5237760461760462
mooccubex,bge-base,cached-mnrl,dev,11,DPR-Random,NDCG@10,500,0.3111720434595584
mooccubex,bge-base,cached-mnrl,dev,11,DPR-Random,MRR@10,500,0.2896563492063492
mooccubex,bge-base,cached-mnrl,dev,11,DPR-Random,MAP@100,500,0.2803826793101087
mooccubex,bge-base,cached-mnrl,dev,11,DPR-Random,Recall@100,500,0.8862199189699189
mooccubex,bge-base,cached-mnrl,dev,11,DenseNeg,NDCG@10,500,0.27430099705352246
mooccubex,bge-base,cached-mnrl,dev,11,DenseNeg,MRR@10,500,0.26543333333333335
mooccubex,bge-base,cached-mnrl,dev,11,DenseNeg,MAP@100,500,0.2505690287940559
mooccubex,bge-base,cached-mnrl,dev,11,DenseNeg,Recall@100,500,0.7220206487956488
mooccubex,bge-base,cached-mnrl,dev,111,CA-HNM-full,NDCG@10,500,0.18691559317335732
mooccubex,bge-base,cached-mnrl,dev,111,CA-HNM-full,MRR@10,500,0.1707595238095238
mooccubex,bge-base,cached-mnrl,dev,111,CA-HNM-full,MAP@100,500,0.16645110152265014
mooccubex,bge-base,cached-mnrl,dev,111,CA-HNM-full,Recall@100,500,0.5912918803418803
mooccubex,bge-base,cached-mnrl,dev,111,CA-HNM-rank-matched,NDCG@10,500,0.15590891469425172
mooccubex,bge-base,cached-mnrl,dev,111,CA-HNM-rank-matched,MRR@10,500,0.14255238095238096
mooccubex,bge-base,cached-mnrl,dev,111,CA-HNM-rank-matched,MAP@100,500,0.14177046235079316
mooccubex,bge-base,cached-mnrl,dev,111,CA-HNM-rank-matched,Recall@100,500,0.5555645881895882
mooccubex,bge-base,cached-mnrl,dev,111,DPR-Random,NDCG@10,500,0.31103056315276806
mooccubex,bge-base,cached-mnrl,dev,111,DPR-Random,MRR@10,500,0.28695873015873014
mooccubex,bge-base,cached-mnrl,dev,111,DPR-Random,MAP@100,500,0.2825255421219414
mooccubex,bge-base,cached-mnrl,dev,111,DPR-Random,Recall@100,500,0.8862986124986124
mooccubex,bge-base,cached-mnrl,dev,111,DenseNeg,NDCG@10,500,0.2547654615956657
mooccubex,bge-base,cached-mnrl,dev,111,DenseNeg,MRR@10,500,0.24957857142857143
mooccubex,bge-base,cached-mnrl,dev,111,DenseNeg,MAP@100,500,0.24047972023580022
mooccubex,bge-base,cached-mnrl,dev,111,DenseNeg,Recall@100,500,0.7124856060606061
mooccubex,bge-base,cached-mnrl,dev,22,CA-HNM-full,NDCG@10,500,0.1964645244595392
mooccubex,bge-base,cached-mnrl,dev,22,CA-HNM-full,MRR@10,500,0.17441031746031746
mooccubex,bge-base,cached-mnrl,dev,22,CA-HNM-full,MAP@100,500,0.16815540554922212
mooccubex,bge-base,cached-mnrl,dev,22,CA-HNM-full,Recall@100,500,0.5950918803418803
mooccubex,bge-base,cached-mnrl,dev,22,CA-HNM-rank-matched,NDCG@10,500,0.18217140433718232
mooccubex,bge-base,cached-mnrl,dev,22,CA-HNM-rank-matched,MRR@10,500,0.15668253968253967
mooccubex,bge-base,cached-mnrl,dev,22,CA-HNM-rank-matched,MAP@100,500,0.1535721578365553
mooccubex,bge-base,cached-mnrl,dev,22,CA-HNM-rank-matched,Recall@100,500,0.5683339438339439
mooccubex,bge-base,cached-mnrl,dev,22,DPR-Random,NDCG@10,500,0.32594761331516314
mooccubex,bge-base,cached-mnrl,dev,22,DPR-Random,MRR@10,500,0.30171666666666663
mooccubex,bge-base,cached-mnrl,dev,22,DPR-Random,MAP@100,500,0.29512167245489274
mooccubex,bge-base,cached-mnrl,dev,22,DPR-Random,Recall@100,500,0.8987586358086359
mooccubex,bge-base,cached-mnrl,dev,22,DenseNeg,NDCG@10,500,0.3000073609895746
mooccubex,bge-base,cached-mnrl,dev,22,DenseNeg,MRR@10,500,0.2889253968253968
mooccubex,bge-base,cached-mnrl,dev,22,DenseNeg,MAP@100,500,0.2731118089089799
mooccubex,bge-base,cached-mnrl,dev,22,DenseNeg,Recall@100,500,0.7081190836940836
mooccubex,bge-base,cached-mnrl,dev,33,CA-HNM-full,NDCG@10,500,0.14609745512052522
mooccubex,bge-base,cached-mnrl,dev,33,CA-HNM-full,MRR@10,500,0.13429126984126985
mooccubex,bge-base,cached-mnrl,dev,33,CA-HNM-full,MAP@100,500,0.12752843561831353
mooccubex,bge-base,cached-mnrl,dev,33,CA-HNM-full,Recall@100,500,0.5483567321567322
mooccubex,bge-base,cached-mnrl,dev,33,CA-HNM-rank-matched,NDCG@10,500,0.15368610282926332
mooccubex,bge-base,cached-mnrl,dev,33,CA-HNM-rank-matched,MRR@10,500,0.13057539682539684
mooccubex,bge-base,cached-mnrl,dev,33,CA-HNM-rank-matched,MAP@100,500,0.1312177606413223
mooccubex,bge-base,cached-mnrl,dev,33,CA-HNM-rank-matched,Recall@100,500,0.5684921134421135
mooccubex,bge-base,cached-mnrl,dev,33,DPR-Random,NDCG@10,500,0.3427427189432621
mooccubex,bge-base,cached-mnrl,dev,33,DPR-Random,MRR@10,500,0.31710317460317455
mooccubex,bge-base,cached-mnrl,dev,33,DPR-Random,MAP@100,500,0.30277584649514955
mooccubex,bge-base,cached-mnrl,dev,33,DPR-Random,Recall@100,500,0.9052776334776335
mooccubex,bge-base,cached-mnrl,dev,33,DenseNeg,NDCG@10,500,0.288467614168292
mooccubex,bge-base,cached-mnrl,dev,33,DenseNeg,MRR@10,500,0.27829047619047614
mooccubex,bge-base,cached-mnrl,dev,33,DenseNeg,MAP@100,500,0.26084981546591873
mooccubex,bge-base,cached-mnrl,dev,33,DenseNeg,Recall@100,500,0.7069993423243424
mooccubex,bge-base,cached-mnrl,dev,44,CA-HNM-full,NDCG@10,500,0.15883022956556805
mooccubex,bge-base,cached-mnrl,dev,44,CA-HNM-full,MRR@10,500,0.1382968253968254
mooccubex,bge-base,cached-mnrl,dev,44,CA-HNM-full,MAP@100,500,0.13617675587653325
mooccubex,bge-base,cached-mnrl,dev,44,CA-HNM-full,Recall@100,500,0.566096497946498
mooccubex,bge-base,cached-mnrl,dev,44,CA-HNM-rank-matched,NDCG@10,500,0.1812524257578192
mooccubex,bge-base,cached-mnrl,dev,44,CA-HNM-rank-matched,MRR@10,500,0.1622626984126984
mooccubex,bge-base,cached-mnrl,dev,44,CA-HNM-rank-matched,MAP@100,500,0.15506673975371907
mooccubex,bge-base,cached-mnrl,dev,44,CA-HNM-rank-matched,Recall@100,500,0.5543795954045955
mooccubex,bge-base,cached-mnrl,dev,44,DPR-Random,NDCG@10,500,0.31617075542360185
mooccubex,bge-base,cached-mnrl,dev,44,DPR-Random,MRR@10,500,0.2890174603174603
mooccubex,bge-base,cached-mnrl,dev,44,DPR-Random,MAP@100,500,0.2904559530640437
mooccubex,bge-base,cached-mnrl,dev,44,DPR-Random,Recall@100,500,0.9043103452103451
mooccubex,bge-base,cached-mnrl,dev,44,DenseNeg,NDCG@10,500,0.26066467397653476
mooccubex,bge-base,cached-mnrl,dev,44,DenseNeg,MRR@10,500,0.25281746031746033
mooccubex,bge-base,cached-mnrl,dev,44,DenseNeg,MAP@100,500,0.2402666539183865
mooccubex,bge-base,cached-mnrl,dev,44,DenseNeg,Recall@100,500,0.7209920052170052
mooccubex,bge-base,cached-mnrl,dev,55,CA-HNM-full,NDCG@10,500,0.16207617700661464
mooccubex,bge-base,cached-mnrl,dev,55,CA-HNM-full,MRR@10,500,0.1493293650793651
mooccubex,bge-base,cached-mnrl,dev,55,CA-HNM-full,MAP@100,500,0.14641728350354152
mooccubex,bge-base,cached-mnrl,dev,55,CA-HNM-full,Recall@100,500,0.6027434565434565
mooccubex,bge-base,cached-mnrl,dev,55,CA-HNM-rank-matched,NDCG@10,500,0.15738419355900837
mooccubex,bge-base,cached-mnrl,dev,55,CA-HNM-rank-matched,MRR@10,500,0.13885396825396826
mooccubex,bge-base,cached-mnrl,dev,55,CA-HNM-rank-matched,MAP@100,500,0.1385085763257887
mooccubex,bge-base,cached-mnrl,dev,55,CA-HNM-rank-matched,Recall@100,500,0.5439013209013209
mooccubex,bge-base,cached-mnrl,dev,55,DPR-Random,NDCG@10,500,0.3159140813451834
mooccubex,bge-base,cached-mnrl,dev,55,DPR-Random,MRR@10,500,0.2969301587301587
mooccubex,bge-base,cached-mnrl,dev,55,DPR-Random,MAP@100,500,0.2898885884449813
mooccubex,bge-base,cached-mnrl,dev,55,DPR-Random,Recall@100,500,0.8803110445110446
mooccubex,bge-base,cached-mnrl,dev,55,DenseNeg,NDCG@10,500,0.2810918472397712
mooccubex,bge-base,cached-mnrl,dev,55,DenseNeg,MRR@10,500,0.2754412698412698
mooccubex,bge-base,cached-mnrl,dev,55,DenseNeg,MAP@100,500,0.25303944666723704
mooccubex,bge-base,cached-mnrl,dev,55,DenseNeg,Recall@100,500,0.7373101592851593
mooccubex,bge-base,cached-mnrl,dev,66,CA-HNM-full,NDCG@10,500,0.16791058362768382
mooccubex,bge-base,cached-mnrl,dev,66,CA-HNM-full,MRR@10,500,0.14613015873015875
mooccubex,bge-base,cached-mnrl,dev,66,CA-HNM-full,MAP@100,500,0.14276119486641664
mooccubex,bge-base,cached-mnrl,dev,66,CA-HNM-full,Recall@100,500,0.5500419302919303
mooccubex,bge-base,cached-mnrl,dev,66,CA-HNM-rank-matched,NDCG@10,500,0.168403926976043
mooccubex,bge-base,cached-mnrl,dev,66,CA-HNM-rank-matched,MRR@10,500,0.14768174603174603
mooccubex,bge-base,cached-mnrl,dev,66,CA-HNM-rank-matched,MAP@100,500,0.14176891491052482
mooccubex,bge-base,cached-mnrl,dev,66,CA-HNM-rank-matched,Recall@100,500,0.5514452991452992
mooccubex,bge-base,cached-mnrl,dev,66,DPR-Random,NDCG@10,500,0.2988780092335478
mooccubex,bge-base,cached-mnrl,dev,66,DPR-Random,MRR@10,500,0.272184126984127
mooccubex,bge-base,cached-mnrl,dev,66,DPR-Random,MAP@100,500,0.2642753486981081
mooccubex,bge-base,cached-mnrl,dev,66,DPR-Random,Recall@100,500,0.8737067515817516
mooccubex,bge-base,cached-mnrl,dev,66,DenseNeg,NDCG@10,500,0.25425864154045735
mooccubex,bge-base,cached-mnrl,dev,66,DenseNeg,MRR@10,500,0.2506285714285714
mooccubex,bge-base,cached-mnrl,dev,66,DenseNeg,MAP@100,500,0.23396702327675034
mooccubex,bge-base,cached-mnrl,dev,66,DenseNeg,Recall@100,500,0.7492522949272948
mooccubex,bge-base,cached-mnrl,dev,77,CA-HNM-full,NDCG@10,500,0.15447241022685504
mooccubex,bge-base,cached-mnrl,dev,77,CA-HNM-full,MRR@10,500,0.1368888888888889
mooccubex,bge-base,cached-mnrl,dev,77,CA-HNM-full,MAP@100,500,0.13432467862564537
mooccubex,bge-base,cached-mnrl,dev,77,CA-HNM-full,Recall@100,500,0.5244075174825175
mooccubex,bge-base,cached-mnrl,dev,77,CA-HNM-rank-matched,NDCG@10,500,0.15081967665626708
mooccubex,bge-base,cached-mnrl,dev,77,CA-HNM-rank-matched,MRR@10,500,0.1356563492063492
mooccubex,bge-base,cached-mnrl,dev,77,CA-HNM-rank-matched,MAP@100,500,0.1348478650030402
mooccubex,bge-base,cached-mnrl,dev,77,CA-HNM-rank-matched,Recall@100,500,0.5529550227550228
mooccubex,bge-base,cached-mnrl,dev,77,DPR-Random,NDCG@10,500,0.3299940127262839
mooccubex,bge-base,cached-mnrl,dev,77,DPR-Random,MRR@10,500,0.2932468253968254
mooccubex,bge-base,cached-mnrl,dev,77,DPR-Random,MAP@100,500,0.29095681465916756
mooccubex,bge-base,cached-mnrl,dev,77,DPR-Random,Recall@100,500,0.8923338883338884
mooccubex,bge-base,cached-mnrl,dev,77,DenseNeg,NDCG@10,500,0.2590352601286843
mooccubex,bge-base,cached-mnrl,dev,77,DenseNeg,MRR@10,500,0.2511388888888889
mooccubex,bge-base,cached-mnrl,dev,77,DenseNeg,MAP@100,500,0.2362839138431875
mooccubex,bge-base,cached-mnrl,dev,77,DenseNeg,Recall@100,500,0.7037257992007993
mooccubex,bge-base,cached-mnrl,dev,88,CA-HNM-full,NDCG@10,500,0.1821150015062598
mooccubex,bge-base,cached-mnrl,dev,88,CA-HNM-full,MRR@10,500,0.16544285714285714
mooccubex,bge-base,cached-mnrl,dev,88,CA-HNM-full,MAP@100,500,0.1605754295655134
mooccubex,bge-base,cached-mnrl,dev,88,CA-HNM-full,Recall@100,500,0.601249222999223
mooccubex,bge-base,cached-mnrl,dev,88,CA-HNM-rank-matched,NDCG@10,500,0.17529506243822218
mooccubex,bge-base,cached-mnrl,dev,88,CA-HNM-rank-matched,MRR@10,500,0.1523579365079365
mooccubex,bge-base,cached-mnrl,dev,88,CA-HNM-rank-matched,MAP@100,500,0.1537632886373109
mooccubex,bge-base,cached-mnrl,dev,88,CA-HNM-rank-matched,Recall@100,500,0.5773814796314796
mooccubex,bge-base,cached-mnrl,dev,88,DPR-Random,NDCG@10,500,0.3227748654875901
mooccubex,bge-base,cached-mnrl,dev,88,DPR-Random,MRR@10,500,0.290997619047619
mooccubex,bge-base,cached-mnrl,dev,88,DPR-Random,MAP@100,500,0.29409562514128623
mooccubex,bge-base,cached-mnrl,dev,88,DPR-Random,Recall@100,500,0.8828866577866578
mooccubex,bge-base,cached-mnrl,dev,88,DenseNeg,NDCG@10,500,0.2818507509786438
mooccubex,bge-base,cached-mnrl,dev,88,DenseNeg,MRR@10,500,0.27384126984126983
mooccubex,bge-base,cached-mnrl,dev,88,DenseNeg,MAP@100,500,0.25937025331357016
mooccubex,bge-base,cached-mnrl,dev,88,DenseNeg,Recall@100,500,0.7062471861471862
mooccubex,bge-base,cached-mnrl,dev,99,CA-HNM-full,NDCG@10,500,0.16087539660385763
mooccubex,bge-base,cached-mnrl,dev,99,CA-HNM-full,MRR@10,500,0.14780555555555555
mooccubex,bge-base,cached-mnrl,dev,99,CA-HNM-full,MAP@100,500,0.14339937383633625
mooccubex,bge-base,cached-mnrl,dev,99,CA-HNM-full,Recall@100,500,0.554593697968698
mooccubex,bge-base,cached-mnrl,dev,99,CA-HNM-rank-matched,NDCG@10,500,0.1658012210957487
mooccubex,bge-base,cached-mnrl,dev,99,CA-HNM-rank-matched,MRR@10,500,0.14590952380952382
mooccubex,bge-base,cached-mnrl,dev,99,CA-HNM-rank-matched,MAP@100,500,0.13936624623180147
mooccubex,bge-base,cached-mnrl,dev,99,CA-HNM-rank-matched,Recall@100,500,0.4795563492063492
mooccubex,bge-base,cached-mnrl,dev,99,DPR-Random,NDCG@10,500,0.3049007016447129
mooccubex,bge-base,cached-mnrl,dev,99,DPR-Random,MRR@10,500,0.28026666666666666
mooccubex,bge-base,cached-mnrl,dev,99,DPR-Random,MAP@100,500,0.2778173085091092
mooccubex,bge-base,cached-mnrl,dev,99,DPR-Random,Recall@100,500,0.8842094905094905
mooccubex,bge-base,cached-mnrl,dev,99,DenseNeg,NDCG@10,500,0.28806886746781357
mooccubex,bge-base,cached-mnrl,dev,99,DenseNeg,MRR@10,500,0.28241984126984127
mooccubex,bge-base,cached-mnrl,dev,99,DenseNeg,MAP@100,500,0.26710353676725146
mooccubex,bge-base,cached-mnrl,dev,99,DenseNeg,Recall@100,500,0.7267277916527917
mooccubex,bge-base,triplet,dev,11,CA-HNM-full,NDCG@10,500,0.2607465901598113
mooccubex,bge-base,triplet,dev,11,CA-HNM-full,MRR@10,500,0.26131507936507936
mooccubex,bge-base,triplet,dev,11,CA-HNM-full,MAP@100,500,0.19738863536500076
mooccubex,bge-base,triplet,dev,11,CA-HNM-full,Recall@100,500,0.588949234099234
mooccubex,bge-base,triplet,dev,11,CA-HNM-rank-matched,NDCG@10,500,0.16578231534546048
mooccubex,bge-base,triplet,dev,11,CA-HNM-rank-matched,MRR@10,500,0.16936031746031743
mooccubex,bge-base,triplet,dev,11,CA-HNM-rank-matched,MAP@100,500,0.12807595587316203
mooccubex,bge-base,triplet,dev,11,CA-HNM-rank-matched,Recall@100,500,0.570401454101454
mooccubex,bge-base,triplet,dev,11,DPR-Random,NDCG@10,500,0.3595732764145485
mooccubex,bge-base,triplet,dev,11,DPR-Random,MRR@10,500,0.34934920634920635
mooccubex,bge-base,triplet,dev,11,DPR-Random,MAP@100,500,0.2936963356843584
mooccubex,bge-base,triplet,dev,11,DPR-Random,Recall@100,500,0.9278018065268065
mooccubex,bge-base,triplet,dev,11,DenseNeg,NDCG@10,500,0.34774698819412386
mooccubex,bge-base,triplet,dev,11,DenseNeg,MRR@10,500,0.35746984126984127
mooccubex,bge-base,triplet,dev,11,DenseNeg,MAP@100,500,0.2695285934315101
mooccubex,bge-base,triplet,dev,11,DenseNeg,Recall@100,500,0.9306552225552225
mooccubex,bge-base,triplet,dev,111,CA-HNM-full,NDCG@10,500,0.23414964341272612
mooccubex,bge-base,triplet,dev,111,CA-HNM-full,MRR@10,500,0.25373968253968254
mooccubex,bge-base,triplet,dev,111,CA-HNM-full,MAP@100,500,0.1759388089755899
mooccubex,bge-base,triplet,dev,111,CA-HNM-full,Recall@100,500,0.5745837579087579
mooccubex,bge-base,triplet,dev,111,CA-HNM-rank-matched,NDCG@10,500,0.1917960211669374
mooccubex,bge-base,triplet,dev,111,CA-HNM-rank-matched,MRR@10,500,0.19988333333333333
mooccubex,bge-base,triplet,dev,111,CA-HNM-rank-matched,MAP@100,500,0.14903475584680065
mooccubex,bge-base,triplet,dev,111,CA-HNM-rank-matched,Recall@100,500,0.5748360084360085
mooccubex,bge-base,triplet,dev,111,DPR-Random,NDCG@10,500,0.3119912598136586
mooccubex,bge-base,triplet,dev,111,DPR-Random,MRR@10,500,0.3213285714285714
mooccubex,bge-base,triplet,dev,111,DPR-Random,MAP@100,500,0.2565911959607537
mooccubex,bge-base,triplet,dev,111,DPR-Random,Recall@100,500,0.9295851398601399
mooccubex,bge-base,triplet,dev,111,DenseNeg,NDCG@10,500,0.3269471752570688
mooccubex,bge-base,triplet,dev,111,DenseNeg,MRR@10,500,0.34598968253968254
mooccubex,bge-base,triplet,dev,111,DenseNeg,MAP@100,500,0.25578613688581625
mooccubex,bge-base,triplet,dev,111,DenseNeg,Recall@100,500,0.9319433899433899
